person 1,person 2,jaccard similarity
Wang Wenya,Wai Kin Adams Kong,0.0
Wang Wenya,Wee Keong NG,0.0
Wang Wenya,Wei Yang Bryan Lim,0.0
Wang Wenya,Wei Ying,0.0
Wang Wenya,Wen Yonggang,0.0
Wang Wenya,Wentong Cai,0.0
Wang Wenya,Yeo Chai Kiat,0.0
Wang Wenya,Yu Han,0.0
Wang Wenya,Zhang Hanwang,0.0
Wang Wenya,Zhang Jie,0.0
Wang Wenya,Zhang Tianwei,0.0
Wang Wenya,Zheng Jianmin,0.0
Wee Keong NG,A S Madhukumar,0.5
Wee Keong NG,Alexei Sourin,0.25
Wee Keong NG,Anupam Chattopadhyay,0.18181818181818177
Wee Keong NG,Anwitaman Datta,0.1428571428571429
Wee Keong NG,Arvind Easwaran,0.1428571428571429
Wee Keong NG,Bo An,0.0
Wee Keong NG,Cham Tat Jen,0.5
Wee Keong NG,Chee Wei Tan,0.0
Wee Keong NG,Chen Change Loy,0.16666666666666663
Wee Keong NG,Chia Liang Tien,0.6666666666666667
Wee Keong NG,Chng Eng Siong,0.0
Wee Keong NG,Cong Gao,0.11111111111111116
Wee Keong NG,Deepu Rajan,0.4285714285714286
Wee Keong NG,Dmitrii Ustiugov,0.0
Wee Keong NG,Douglas Leslie Maskell,0.09999999999999998
Wee Keong NG,Dusit Niyato,0.125
Wee Keong NG,Erik Cambria,0.09999999999999998
Wee Keong NG,Goh Wooi Boon,0.25
Wee Keong NG,Guan Cuntai,0.0
Wee Keong NG,He Ying,0.16666666666666663
Wee Keong NG,Huang Shell Ying,0.2222222222222222
Wee Keong NG,Hui Siu Cheung,0.5714285714285714
Wee Keong NG,Jagath Chandana Rajapakse,0.0
Wee Keong NG,Kwoh Chee Keong,0.09999999999999998
Wee Keong NG,Lam Kwok Yan,0.5714285714285714
Wee Keong NG,Lam Siew Kei,0.11111111111111116
Wee Keong NG,Lee Bu Sung,0.375
Wee Keong NG,Li Boyang,0.16666666666666663
Wee Keong NG,Li Mo,0.25
Wee Keong NG,Li Yi,0.16666666666666663
Wee Keong NG,Lin Guosheng,0.16666666666666663
Wee Keong NG,Lin Shang-Wei,0.33333333333333337
Wee Keong NG,Liu Weichen,0.125
Wee Keong NG,Liu Yang,0.33333333333333337
Wee Keong NG,Liu Ziwei,0.16666666666666663
Wee Keong NG,Loke Yuan Ren,0.19999999999999996
Wee Keong NG,Long Cheng,0.0
Wee Keong NG,Lu Shijian,0.0
Wee Keong NG,Luo Jun,0.0
Wee Keong NG,Luo Siqiang,0.16666666666666663
Wee Keong NG,Luu Anh Tuan,0.16666666666666663
Wee Keong NG,Miao Chun Yan,0.5714285714285714
Wee Keong NG,Mohamed M. Sabry,0.08333333333333337
Wee Keong NG,Oh Hong Lye,0.16666666666666663
Wee Keong NG,Ong Chin Ann,0.0
Wee Keong NG,Owen Noel Newton Fernando,0.33333333333333337
Wee Keong NG,Pan Xingang,0.0
Wee Keong NG,Qian Kemao,0.2222222222222222
Wee Keong NG,Seah Hock Soon,0.0
Wee Keong NG,Shen Zhiqi,0.0
Wee Keong NG,Siyuan Liu,0.11111111111111116
Wee Keong NG,Smitha K G,0.09999999999999998
Wee Keong NG,Sourav Saha Bhowmick,0.09999999999999998
Wee Keong NG,Sun Aixin,0.0
Wee Keong NG,Tan Rui,0.375
Wee Keong NG,Vidya Sudarshan,0.0
Wee Keong NG,Wai Kin Adams Kong,0.1428571428571429
Wee Keong NG,Wang Wenya,0.0
Wee Keong NG,Wei Yang Bryan Lim,0.0
Wee Keong NG,Wei Ying,0.0
Wee Keong NG,Wen Yonggang,0.5
Wee Keong NG,Wentong Cai,0.1428571428571429
Wee Keong NG,Yeo Chai Kiat,0.5
Wee Keong NG,Yu Han,0.0
Wee Keong NG,Zhang Hanwang,0.2222222222222222
Wee Keong NG,Zhang Jie,0.0
Wee Keong NG,Zhang Tianwei,0.16666666666666663
Wee Keong NG,Zheng Jianmin,0.19999999999999996
Wei Yang Bryan Lim,A S Madhukumar,0.0
Wei Yang Bryan Lim,Alexei Sourin,0.1428571428571429
Wei Yang Bryan Lim,Anupam Chattopadhyay,0.0
Wei Yang Bryan Lim,Anwitaman Datta,0.19999999999999996
Wei Yang Bryan Lim,Arvind Easwaran,0.0
Wei Yang Bryan Lim,Bo An,0.25
Wei Yang Bryan Lim,Cham Tat Jen,0.0
Wei Yang Bryan Lim,Chee Wei Tan,0.0
Wei Yang Bryan Lim,Chen Change Loy,0.0
Wei Yang Bryan Lim,Chia Liang Tien,0.0
Wei Yang Bryan Lim,Chng Eng Siong,0.4
Wei Yang Bryan Lim,Cong Gao,0.33333333333333337
Wei Yang Bryan Lim,Deepu Rajan,0.0
Wei Yang Bryan Lim,Dmitrii Ustiugov,0.19999999999999996
Wei Yang Bryan Lim,Douglas Leslie Maskell,0.0
Wei Yang Bryan Lim,Dusit Niyato,0.0
Wei Yang Bryan Lim,Erik Cambria,0.125
Wei Yang Bryan Lim,Goh Wooi Boon,0.0
Wei Yang Bryan Lim,Guan Cuntai,0.1428571428571429
Wei Yang Bryan Lim,He Ying,0.0
Wei Yang Bryan Lim,Huang Shell Ying,0.125
Wei Yang Bryan Lim,Hui Siu Cheung,0.0
Wei Yang Bryan Lim,Jagath Chandana Rajapakse,0.09090909090909094
Wei Yang Bryan Lim,Kwoh Chee Keong,0.0
Wei Yang Bryan Lim,Lam Kwok Yan,0.125
Wei Yang Bryan Lim,Lam Siew Kei,0.0
Wei Yang Bryan Lim,Lee Bu Sung,0.125
Wei Yang Bryan Lim,Li Boyang,0.0
Wei Yang Bryan Lim,Li Mo,0.1428571428571429
Wei Yang Bryan Lim,Li Yi,0.0
Wei Yang Bryan Lim,Lin Guosheng,0.0
Wei Yang Bryan Lim,Lin Shang-Wei,0.0
Wei Yang Bryan Lim,Liu Weichen,0.0
Wei Yang Bryan Lim,Liu Yang,0.0
Wei Yang Bryan Lim,Liu Ziwei,0.0
Wei Yang Bryan Lim,Loke Yuan Ren,0.0
Wei Yang Bryan Lim,Long Cheng,0.0
Wei Yang Bryan Lim,Lu Shijian,0.125
Wei Yang Bryan Lim,Luo Jun,0.1428571428571429
Wei Yang Bryan Lim,Luo Siqiang,0.0
Wei Yang Bryan Lim,Luu Anh Tuan,0.0
Wei Yang Bryan Lim,Miao Chun Yan,0.125
Wei Yang Bryan Lim,Mohamed M. Sabry,0.0
Wei Yang Bryan Lim,Oh Hong Lye,0.0
Wei Yang Bryan Lim,Ong Chin Ann,0.0
Wei Yang Bryan Lim,Owen Noel Newton Fernando,0.0
Wei Yang Bryan Lim,Pan Xingang,0.0
Wei Yang Bryan Lim,Qian Kemao,0.0
Wei Yang Bryan Lim,Seah Hock Soon,0.16666666666666663
Wei Yang Bryan Lim,Shen Zhiqi,0.125
Wei Yang Bryan Lim,Siyuan Liu,0.1428571428571429
Wei Yang Bryan Lim,Smitha K G,0.0
Wei Yang Bryan Lim,Sourav Saha Bhowmick,0.0
Wei Yang Bryan Lim,Sun Aixin,0.0
Wei Yang Bryan Lim,Tan Rui,0.0
Wei Yang Bryan Lim,Vidya Sudarshan,0.0
Wei Yang Bryan Lim,Wai Kin Adams Kong,0.19999999999999996
Wei Yang Bryan Lim,Wang Wenya,0.0
Wei Yang Bryan Lim,Wee Keong NG,0.0
Wei Yang Bryan Lim,Wei Ying,0.0
Wei Yang Bryan Lim,Wen Yonggang,0.0
Wei Yang Bryan Lim,Wentong Cai,0.19999999999999996
Wei Yang Bryan Lim,Yeo Chai Kiat,0.0
Wei Yang Bryan Lim,Yu Han,0.2857142857142857
Wei Yang Bryan Lim,Zhang Hanwang,0.0
Wei Yang Bryan Lim,Zhang Jie,0.19999999999999996
Wei Yang Bryan Lim,Zhang Tianwei,0.0
Wei Yang Bryan Lim,Zheng Jianmin,0.0
Wei Ying,A S Madhukumar,0.0
Wei Ying,Alexei Sourin,0.0
Wei Ying,Anupam Chattopadhyay,0.0
Wei Ying,Anwitaman Datta,0.0
Wei Ying,Arvind Easwaran,0.0
Wei Ying,Bo An,0.1428571428571429
Wei Ying,Cham Tat Jen,0.0
Wei Ying,Chee Wei Tan,0.0
Wei Ying,Chen Change Loy,0.0
Wei Ying,Chia Liang Tien,0.0
Wei Ying,Chng Eng Siong,0.25
Wei Ying,Cong Gao,0.0
Wei Ying,Deepu Rajan,0.0
Wei Ying,Dmitrii Ustiugov,0.0
Wei Ying,Douglas Leslie Maskell,0.0
Wei Ying,Dusit Niyato,0.0
Wei Ying,Erik Cambria,0.16666666666666663
Wei Ying,Goh Wooi Boon,0.0
Wei Ying,Guan Cuntai,0.5
Wei Ying,He Ying,0.0
Wei Ying,Huang Shell Ying,0.0
Wei Ying,Hui Siu Cheung,0.0
Wei Ying,Jagath Chandana Rajapakse,0.25
Wei Ying,Kwoh Chee Keong,0.0
Wei Ying,Lam Kwok Yan,0.0
Wei Ying,Lam Siew Kei,0.0
Wei Ying,Lee Bu Sung,0.0
Wei Ying,Li Boyang,0.0
Wei Ying,Li Mo,0.0
Wei Ying,Li Yi,0.0
Wei Ying,Lin Guosheng,0.0
Wei Ying,Lin Shang-Wei,0.0
Wei Ying,Liu Weichen,0.0
Wei Ying,Liu Yang,0.0
Wei Ying,Liu Ziwei,0.0
Wei Ying,Loke Yuan Ren,0.0
Wei Ying,Long Cheng,0.0
Wei Ying,Lu Shijian,0.0
Wei Ying,Luo Jun,0.0
Wei Ying,Luo Siqiang,0.0
Wei Ying,Luu Anh Tuan,0.0
Wei Ying,Miao Chun Yan,0.0
Wei Ying,Mohamed M. Sabry,0.0
Wei Ying,Oh Hong Lye,0.0
Wei Ying,Ong Chin Ann,0.0
Wei Ying,Owen Noel Newton Fernando,0.0
Wei Ying,Pan Xingang,0.0
Wei Ying,Qian Kemao,0.0
Wei Ying,Seah Hock Soon,0.0
Wei Ying,Shen Zhiqi,0.16666666666666663
Wei Ying,Siyuan Liu,0.19999999999999996
Wei Ying,Smitha K G,0.0
Wei Ying,Sourav Saha Bhowmick,0.0
Wei Ying,Sun Aixin,0.33333333333333337
Wei Ying,Tan Rui,0.0
Wei Ying,Vidya Sudarshan,0.0
Wei Ying,Wai Kin Adams Kong,0.0
Wei Ying,Wang Wenya,0.0
Wei Ying,Wee Keong NG,0.0
Wei Ying,Wei Yang Bryan Lim,0.0
Wei Ying,Wen Yonggang,0.0
Wei Ying,Wentong Cai,0.0
Wei Ying,Yeo Chai Kiat,0.0
Wei Ying,Yu Han,0.16666666666666663
Wei Ying,Zhang Hanwang,0.0
Wei Ying,Zhang Jie,0.33333333333333337
Wei Ying,Zhang Tianwei,0.0
Wei Ying,Zheng Jianmin,0.0
Wen Yonggang,A S Madhukumar,0.5
Wen Yonggang,Alexei Sourin,0.16666666666666663
Wen Yonggang,Anupam Chattopadhyay,0.11111111111111116
Wen Yonggang,Anwitaman Datta,0.25
Wen Yonggang,Arvind Easwaran,0.25
Wen Yonggang,Bo An,0.0
Wen Yonggang,Cham Tat Jen,0.5
Wen Yonggang,Chee Wei Tan,0.0
Wen Yonggang,Chen Change Loy,0.33333333333333337
Wen Yonggang,Chia Liang Tien,0.75
Wen Yonggang,Chng Eng Siong,0.0
Wen Yonggang,Cong Gao,0.16666666666666663
Wen Yonggang,Deepu Rajan,0.4
Wen Yonggang,Dmitrii Ustiugov,0.0
Wen Yonggang,Douglas Leslie Maskell,0.1428571428571429
Wen Yonggang,Dusit Niyato,0.19999999999999996
Wen Yonggang,Erik Cambria,0.1428571428571429
Wen Yonggang,Goh Wooi Boon,0.16666666666666663
Wen Yonggang,Guan Cuntai,0.0
Wen Yonggang,He Ying,0.33333333333333337
Wen Yonggang,Huang Shell Ying,0.33333333333333337
Wen Yonggang,Hui Siu Cheung,0.6
Wen Yonggang,Jagath Chandana Rajapakse,0.0
Wen Yonggang,Kwoh Chee Keong,0.1428571428571429
Wen Yonggang,Lam Kwok Yan,0.33333333333333337
Wen Yonggang,Lam Siew Kei,0.16666666666666663
Wen Yonggang,Lee Bu Sung,0.6
Wen Yonggang,Li Boyang,0.33333333333333337
Wen Yonggang,Li Mo,0.4
Wen Yonggang,Li Yi,0.33333333333333337
Wen Yonggang,Lin Guosheng,0.33333333333333337
Wen Yonggang,Lin Shang-Wei,0.25
Wen Yonggang,Liu Weichen,0.19999999999999996
Wen Yonggang,Liu Yang,0.25
Wen Yonggang,Liu Ziwei,0.33333333333333337
Wen Yonggang,Loke Yuan Ren,0.125
Wen Yonggang,Long Cheng,0.0
Wen Yonggang,Lu Shijian,0.0
Wen Yonggang,Luo Jun,0.0
Wen Yonggang,Luo Siqiang,0.33333333333333337
Wen Yonggang,Luu Anh Tuan,0.33333333333333337
Wen Yonggang,Miao Chun Yan,0.6
Wen Yonggang,Mohamed M. Sabry,0.11111111111111116
Wen Yonggang,Oh Hong Lye,0.33333333333333337
Wen Yonggang,Ong Chin Ann,0.0
Wen Yonggang,Owen Noel Newton Fernando,0.2857142857142857
Wen Yonggang,Pan Xingang,0.0
Wen Yonggang,Qian Kemao,0.1428571428571429
Wen Yonggang,Seah Hock Soon,0.0
Wen Yonggang,Shen Zhiqi,0.0
Wen Yonggang,Siyuan Liu,0.0
Wen Yonggang,Smitha K G,0.1428571428571429
Wen Yonggang,Sourav Saha Bhowmick,0.1428571428571429
Wen Yonggang,Sun Aixin,0.0
Wen Yonggang,Tan Rui,0.6
Wen Yonggang,Vidya Sudarshan,0.0
Wen Yonggang,Wai Kin Adams Kong,0.25
Wen Yonggang,Wang Wenya,0.0
Wen Yonggang,Wee Keong NG,0.5
Wen Yonggang,Wei Yang Bryan Lim,0.0
Wen Yonggang,Wei Ying,0.0
Wen Yonggang,Wentong Cai,0.25
Wen Yonggang,Yeo Chai Kiat,0.5
Wen Yonggang,Yu Han,0.0
Wen Yonggang,Zhang Hanwang,0.1428571428571429
Wen Yonggang,Zhang Jie,0.0
Wen Yonggang,Zhang Tianwei,0.33333333333333337
Wen Yonggang,Zheng Jianmin,0.125
Wentong Cai,A S Madhukumar,0.1428571428571429
Wentong Cai,Alexei Sourin,0.19999999999999996
Wentong Cai,Anupam Chattopadhyay,0.125
Wentong Cai,Anwitaman Datta,1.0
Wentong Cai,Arvind Easwaran,0.33333333333333337
Wentong Cai,Bo An,0.0
Wentong Cai,Cham Tat Jen,0.25
Wentong Cai,Chee Wei Tan,0.0
Wentong Cai,Chen Change Loy,0.5
Wentong Cai,Chia Liang Tien,0.19999999999999996
Wentong Cai,Chng Eng Siong,0.0
Wentong Cai,Cong Gao,0.19999999999999996
Wentong Cai,Deepu Rajan,0.19999999999999996
Wentong Cai,Dmitrii Ustiugov,0.33333333333333337
Wentong Cai,Douglas Leslie Maskell,0.16666666666666663
Wentong Cai,Dusit Niyato,0.25
Wentong Cai,Erik Cambria,0.16666666666666663
Wentong Cai,Goh Wooi Boon,0.19999999999999996
Wentong Cai,Guan Cuntai,0.0
Wentong Cai,He Ying,0.5
Wentong Cai,Huang Shell Ying,0.4
Wentong Cai,Hui Siu Cheung,0.16666666666666663
Wentong Cai,Jagath Chandana Rajapakse,0.0
Wentong Cai,Kwoh Chee Keong,0.16666666666666663
Wentong Cai,Lam Kwok Yan,0.16666666666666663
Wentong Cai,Lam Siew Kei,0.19999999999999996
Wentong Cai,Lee Bu Sung,0.4
Wentong Cai,Li Boyang,0.5
Wentong Cai,Li Mo,0.19999999999999996
Wentong Cai,Li Yi,0.5
Wentong Cai,Lin Guosheng,0.5
Wentong Cai,Lin Shang-Wei,0.33333333333333337
Wentong Cai,Liu Weichen,0.25
Wentong Cai,Liu Yang,0.33333333333333337
Wentong Cai,Liu Ziwei,0.5
Wentong Cai,Loke Yuan Ren,0.1428571428571429
Wentong Cai,Long Cheng,0.0
Wentong Cai,Lu Shijian,0.0
Wentong Cai,Luo Jun,0.0
Wentong Cai,Luo Siqiang,0.5
Wentong Cai,Luu Anh Tuan,0.5
Wentong Cai,Miao Chun Yan,0.16666666666666663
Wentong Cai,Mohamed M. Sabry,0.125
Wentong Cai,Oh Hong Lye,0.5
Wentong Cai,Ong Chin Ann,0.0
Wentong Cai,Owen Noel Newton Fernando,0.1428571428571429
Wentong Cai,Pan Xingang,0.0
Wentong Cai,Qian Kemao,0.16666666666666663
Wentong Cai,Seah Hock Soon,0.25
Wentong Cai,Shen Zhiqi,0.0
Wentong Cai,Siyuan Liu,0.0
Wentong Cai,Smitha K G,0.16666666666666663
Wentong Cai,Sourav Saha Bhowmick,0.16666666666666663
Wentong Cai,Sun Aixin,0.0
Wentong Cai,Tan Rui,0.16666666666666663
Wentong Cai,Vidya Sudarshan,0.0
Wentong Cai,Wai Kin Adams Kong,0.33333333333333337
Wentong Cai,Wang Wenya,0.0
Wentong Cai,Wee Keong NG,0.1428571428571429
Wentong Cai,Wei Yang Bryan Lim,0.19999999999999996
Wentong Cai,Wei Ying,0.0
Wentong Cai,Wen Yonggang,0.25
Wentong Cai,Yeo Chai Kiat,0.1428571428571429
Wentong Cai,Yu Han,0.16666666666666663
Wentong Cai,Zhang Hanwang,0.16666666666666663
Wentong Cai,Zhang Jie,0.0
Wentong Cai,Zhang Tianwei,0.5
Wentong Cai,Zheng Jianmin,0.1428571428571429
Yeo Chai Kiat,A S Madhukumar,1.0
Yeo Chai Kiat,Alexei Sourin,0.25
Yeo Chai Kiat,Anupam Chattopadhyay,0.18181818181818177
Yeo Chai Kiat,Anwitaman Datta,0.1428571428571429
Yeo Chai Kiat,Arvind Easwaran,0.1428571428571429
Yeo Chai Kiat,Bo An,0.0
Yeo Chai Kiat,Cham Tat Jen,0.5
Yeo Chai Kiat,Chee Wei Tan,0.0
Yeo Chai Kiat,Chen Change Loy,0.16666666666666663
Yeo Chai Kiat,Chia Liang Tien,0.6666666666666667
Yeo Chai Kiat,Chng Eng Siong,0.0
Yeo Chai Kiat,Cong Gao,0.11111111111111116
Yeo Chai Kiat,Deepu Rajan,0.6666666666666667
Yeo Chai Kiat,Dmitrii Ustiugov,0.0
Yeo Chai Kiat,Douglas Leslie Maskell,0.2222222222222222
Yeo Chai Kiat,Dusit Niyato,0.5
Yeo Chai Kiat,Erik Cambria,0.09999999999999998
Yeo Chai Kiat,Goh Wooi Boon,0.4285714285714286
Yeo Chai Kiat,Guan Cuntai,0.0
Yeo Chai Kiat,He Ying,0.16666666666666663
Yeo Chai Kiat,Huang Shell Ying,0.2222222222222222
Yeo Chai Kiat,Hui Siu Cheung,0.5714285714285714
Yeo Chai Kiat,Jagath Chandana Rajapakse,0.0
Yeo Chai Kiat,Kwoh Chee Keong,0.09999999999999998
Yeo Chai Kiat,Lam Kwok Yan,0.2222222222222222
Yeo Chai Kiat,Lam Siew Kei,0.25
Yeo Chai Kiat,Lee Bu Sung,0.5714285714285714
Yeo Chai Kiat,Li Boyang,0.16666666666666663
Yeo Chai Kiat,Li Mo,0.4285714285714286
Yeo Chai Kiat,Li Yi,0.16666666666666663
Yeo Chai Kiat,Lin Guosheng,0.16666666666666663
Yeo Chai Kiat,Lin Shang-Wei,0.1428571428571429
Yeo Chai Kiat,Liu Weichen,0.125
Yeo Chai Kiat,Liu Yang,0.1428571428571429
Yeo Chai Kiat,Liu Ziwei,0.16666666666666663
Yeo Chai Kiat,Loke Yuan Ren,0.33333333333333337
Yeo Chai Kiat,Long Cheng,0.0
Yeo Chai Kiat,Lu Shijian,0.0
Yeo Chai Kiat,Luo Jun,0.11111111111111116
Yeo Chai Kiat,Luo Siqiang,0.16666666666666663
Yeo Chai Kiat,Luu Anh Tuan,0.16666666666666663
Yeo Chai Kiat,Miao Chun Yan,0.5714285714285714
Yeo Chai Kiat,Mohamed M. Sabry,0.18181818181818177
Yeo Chai Kiat,Oh Hong Lye,0.16666666666666663
Yeo Chai Kiat,Ong Chin Ann,0.1428571428571429
Yeo Chai Kiat,Owen Noel Newton Fernando,0.33333333333333337
Yeo Chai Kiat,Pan Xingang,0.0
Yeo Chai Kiat,Qian Kemao,0.375
Yeo Chai Kiat,Seah Hock Soon,0.0
Yeo Chai Kiat,Shen Zhiqi,0.0
Yeo Chai Kiat,Siyuan Liu,0.0
Yeo Chai Kiat,Smitha K G,0.2222222222222222
Yeo Chai Kiat,Sourav Saha Bhowmick,0.09999999999999998
Yeo Chai Kiat,Sun Aixin,0.0
Yeo Chai Kiat,Tan Rui,0.5714285714285714
Yeo Chai Kiat,Vidya Sudarshan,0.0
Yeo Chai Kiat,Wai Kin Adams Kong,0.1428571428571429
Yeo Chai Kiat,Wang Wenya,0.0
Yeo Chai Kiat,Wee Keong NG,0.5
Yeo Chai Kiat,Wei Yang Bryan Lim,0.0
Yeo Chai Kiat,Wei Ying,0.0
Yeo Chai Kiat,Wen Yonggang,0.5
Yeo Chai Kiat,Wentong Cai,0.1428571428571429
Yeo Chai Kiat,Yu Han,0.0
Yeo Chai Kiat,Zhang Hanwang,0.375
Yeo Chai Kiat,Zhang Jie,0.0
Yeo Chai Kiat,Zhang Tianwei,0.16666666666666663
Yeo Chai Kiat,Zheng Jianmin,0.19999999999999996
Yu Han,A S Madhukumar,0.0
Yu Han,Alexei Sourin,0.125
Yu Han,Anupam Chattopadhyay,0.0
Yu Han,Anwitaman Datta,0.16666666666666663
Yu Han,Arvind Easwaran,0.0
Yu Han,Bo An,0.375
Yu Han,Cham Tat Jen,0.0
Yu Han,Chee Wei Tan,0.0
Yu Han,Chen Change Loy,0.0
Yu Han,Chia Liang Tien,0.0
Yu Han,Chng Eng Siong,0.33333333333333337
Yu Han,Cong Gao,0.125
Yu Han,Deepu Rajan,0.0
Yu Han,Dmitrii Ustiugov,0.16666666666666663
Yu Han,Douglas Leslie Maskell,0.0
Yu Han,Dusit Niyato,0.0
Yu Han,Erik Cambria,0.4285714285714286
Yu Han,Goh Wooi Boon,0.0
Yu Han,Guan Cuntai,0.2857142857142857
Yu Han,He Ying,0.0
Yu Han,Huang Shell Ying,0.11111111111111116
Yu Han,Hui Siu Cheung,0.0
Yu Han,Jagath Chandana Rajapakse,0.30000000000000004
Yu Han,Kwoh Chee Keong,0.0
Yu Han,Lam Kwok Yan,0.0
Yu Han,Lam Siew Kei,0.0
Yu Han,Lee Bu Sung,0.11111111111111116
Yu Han,Li Boyang,0.0
Yu Han,Li Mo,0.0
Yu Han,Li Yi,0.0
Yu Han,Lin Guosheng,0.0
Yu Han,Lin Shang-Wei,0.0
Yu Han,Liu Weichen,0.0
Yu Han,Liu Yang,0.0
Yu Han,Liu Ziwei,0.0
Yu Han,Loke Yuan Ren,0.0
Yu Han,Long Cheng,0.19999999999999996
Yu Han,Lu Shijian,0.11111111111111116
Yu Han,Luo Jun,0.0
Yu Han,Luo Siqiang,0.0
Yu Han,Luu Anh Tuan,0.0
Yu Han,Miao Chun Yan,0.11111111111111116
Yu Han,Mohamed M. Sabry,0.0
Yu Han,Oh Hong Lye,0.0
Yu Han,Ong Chin Ann,0.0
Yu Han,Owen Noel Newton Fernando,0.09999999999999998
Yu Han,Pan Xingang,0.0
Yu Han,Qian Kemao,0.0
Yu Han,Seah Hock Soon,0.33333333333333337
Yu Han,Shen Zhiqi,0.4285714285714286
Yu Han,Siyuan Liu,0.125
Yu Han,Smitha K G,0.0
Yu Han,Sourav Saha Bhowmick,0.0
Yu Han,Sun Aixin,0.4
Yu Han,Tan Rui,0.0
Yu Han,Vidya Sudarshan,0.0
Yu Han,Wai Kin Adams Kong,0.0
Yu Han,Wang Wenya,0.0
Yu Han,Wee Keong NG,0.0
Yu Han,Wei Yang Bryan Lim,0.2857142857142857
Yu Han,Wei Ying,0.16666666666666663
Yu Han,Wen Yonggang,0.0
Yu Han,Wentong Cai,0.16666666666666663
Yu Han,Yeo Chai Kiat,0.0
Yu Han,Zhang Hanwang,0.0
Yu Han,Zhang Jie,0.4
Yu Han,Zhang Tianwei,0.0
Yu Han,Zheng Jianmin,0.0
Zhang Hanwang,A S Madhukumar,0.375
Zhang Hanwang,Alexei Sourin,0.2857142857142857
Zhang Hanwang,Anupam Chattopadhyay,0.19999999999999996
Zhang Hanwang,Anwitaman Datta,0.16666666666666663
Zhang Hanwang,Arvind Easwaran,0.16666666666666663
Zhang Hanwang,Bo An,0.0
Zhang Hanwang,Cham Tat Jen,0.33333333333333337
Zhang Hanwang,Chee Wei Tan,0.0
Zhang Hanwang,Chen Change Loy,0.19999999999999996
Zhang Hanwang,Chia Liang Tien,0.2857142857142857
Zhang Hanwang,Chng Eng Siong,0.0
Zhang Hanwang,Cong Gao,0.125
Zhang Hanwang,Deepu Rajan,0.5
Zhang Hanwang,Dmitrii Ustiugov,0.0
Zhang Hanwang,Douglas Leslie Maskell,0.25
Zhang Hanwang,Dusit Niyato,0.33333333333333337
Zhang Hanwang,Erik Cambria,0.11111111111111116
Zhang Hanwang,Goh Wooi Boon,0.5
Zhang Hanwang,Guan Cuntai,0.0
Zhang Hanwang,He Ying,0.19999999999999996
Zhang Hanwang,Huang Shell Ying,0.11111111111111116
Zhang Hanwang,Hui Siu Cheung,0.4285714285714286
Zhang Hanwang,Jagath Chandana Rajapakse,0.0
Zhang Hanwang,Kwoh Chee Keong,0.25
Zhang Hanwang,Lam Kwok Yan,0.11111111111111116
Zhang Hanwang,Lam Siew Kei,0.2857142857142857
Zhang Hanwang,Lee Bu Sung,0.11111111111111116
Zhang Hanwang,Li Boyang,0.19999999999999996
Zhang Hanwang,Li Mo,0.125
Zhang Hanwang,Li Yi,0.19999999999999996
Zhang Hanwang,Lin Guosheng,0.19999999999999996
Zhang Hanwang,Lin Shang-Wei,0.16666666666666663
Zhang Hanwang,Liu Weichen,0.1428571428571429
Zhang Hanwang,Liu Yang,0.16666666666666663
Zhang Hanwang,Liu Ziwei,0.19999999999999996
Zhang Hanwang,Loke Yuan Ren,0.5714285714285714
Zhang Hanwang,Long Cheng,0.0
Zhang Hanwang,Lu Shijian,0.0
Zhang Hanwang,Luo Jun,0.0
Zhang Hanwang,Luo Siqiang,0.19999999999999996
Zhang Hanwang,Luu Anh Tuan,0.19999999999999996
Zhang Hanwang,Miao Chun Yan,0.25
Zhang Hanwang,Mohamed M. Sabry,0.19999999999999996
Zhang Hanwang,Oh Hong Lye,0.19999999999999996
Zhang Hanwang,Ong Chin Ann,0.0
Zhang Hanwang,Owen Noel Newton Fernando,0.2222222222222222
Zhang Hanwang,Pan Xingang,0.0
Zhang Hanwang,Qian Kemao,0.4285714285714286
Zhang Hanwang,Seah Hock Soon,0.0
Zhang Hanwang,Shen Zhiqi,0.0
Zhang Hanwang,Siyuan Liu,0.0
Zhang Hanwang,Smitha K G,0.25
Zhang Hanwang,Sourav Saha Bhowmick,0.11111111111111116
Zhang Hanwang,Sun Aixin,0.0
Zhang Hanwang,Tan Rui,0.11111111111111116
Zhang Hanwang,Vidya Sudarshan,0.0
Zhang Hanwang,Wai Kin Adams Kong,0.16666666666666663
Zhang Hanwang,Wang Wenya,0.0
Zhang Hanwang,Wee Keong NG,0.2222222222222222
Zhang Hanwang,Wei Yang Bryan Lim,0.0
Zhang Hanwang,Wei Ying,0.0
Zhang Hanwang,Wen Yonggang,0.1428571428571429
Zhang Hanwang,Wentong Cai,0.16666666666666663
Zhang Hanwang,Yeo Chai Kiat,0.375
Zhang Hanwang,Yu Han,0.0
Zhang Hanwang,Zhang Jie,0.0
Zhang Hanwang,Zhang Tianwei,0.19999999999999996
Zhang Hanwang,Zheng Jianmin,0.375
Zhang Jie,A S Madhukumar,0.0
Zhang Jie,Alexei Sourin,0.0
Zhang Jie,Anupam Chattopadhyay,0.0
Zhang Jie,Anwitaman Datta,0.0
Zhang Jie,Arvind Easwaran,0.0
Zhang Jie,Bo An,0.33333333333333337
Zhang Jie,Cham Tat Jen,0.0
Zhang Jie,Chee Wei Tan,0.0
Zhang Jie,Chen Change Loy,0.0
Zhang Jie,Chia Liang Tien,0.0
